index,content,label
3014,vreau neaprat s citesc cartea clar o s-mi plac dar este i un serial pe netflix pe care vreau s-l vad tidying up with marie kondo pn la urm poate nv s aplic i eu metodele ei,1
1770,programul de reparaii independente vine n europa,1
3119,mi-ati blocat contul pentru neactualizare de date desi le-am actualizat acum o luna prin aplicatia voastra nimeni nu poate sa mi-l deblocheze pana maine dupa amiaza cel mai devreme pentru ca nu lucreaza nimeni din echipa aceea duminica 12,0
2201,ce frumoas melodie i aminteti  7 seconds by  w at samsung imax,1
2794,dau un voucher de 10 buturi la pentru un ncrctor compatibil cu un laptop lenovo luat cu mprumut pt o or,1
2342,puttanesca  ursus  cristina  combinatie castigatoare pentru inceputul de weekend email roma,1
1075,nu-l mai consider om s-a dezlnuit n scandalul momentului l-a fcut praf pe  l dau afar,0
2821,la dobanda de 2 am tot primit sms-uri ziceam ca unul e de ajuns si asa eu nu mai am cont activ la voi de 2ani aproape,0
2384,eu ti-am zis ca nu e ok cu javrele alea de la  s-ar putea sa te composteze intr-o seara,0
2978,oare cate zile trebuie sa ma amane curierul cu un colet ca sa ma bagati in seama in call center ca de vineri e coletul la livrare si batman si in fiecare zi aceeasi poveste,0
1890,la multi ani  fiti iubiti la maxim d email ursus w  pic,1
2509,no deci toata lumea vrea la bonida preconizez coada la poarta castelului email ursus,0
1801,teatru forum genial  email w 3 others,1
1223,ura antisemita si xenofobauaucredeam ca eticheta digi partidul de extrema dreapta e pe unul ca mine care inca e in dubiu daca sa voteze aur sau nugenul asta de propaganda agresiva imi da un imbold grozav sa-i,0
2935,unul dintre cele mai spectaculoase magazine realizate n ar ca arhitectur i inovaie se inaugureaz de azi ntr-o sptmn la sfntu gheorghe,1
1741,sua mresc taxele pentru din cauza ajutorului dat,0
893,drmat la finalul remizei cu  sunt foarte foarte trist se plnge i de programarea meciului viitor vi se pare corect,0
1331,pps 4 fraierulparanormala facutun magazinde vopsele falsecaparol de care vind euin americaoriginalenefiind intentionata fatareai-a iesito mizeriede vopsea lavabilanu de lemnce nu aderala peretimagazinul e la intersectia banu manta cu titulescu,0
1674,mcflurry lionel caramel de vis email in bucureti,1
147,cat timp este libera c si cu z n conac este pericol si totul este pentru sper doar sa fie atat de rau pericolul dar vom vedea,0
3050,n ne gsii foarte uor de ce s ne cutai pentru c avem n plin desfurare  la care sigur vei dori s participi ca mai apoi s i ctigi marele premiu un mercedes c class,1
1476,nu lucreaza nimeni cu ing,0
2779,eu nu fac cumprturi online pentru pre dac e mai ieftin la  iau de la ei online mi se pare la fel i cu,1
565,nopam fost la cateva vanatori cu nea si ii fac reclama,1
2307,start concurs iepurasul de la iti face cadou de paste un super smartphone samsung,1
1703,doi ani cel mult mai dau subway-ului n romnia,0
946,la final de   rsfa-te la soare pe plajele cu nisip alb i fin nconjurate de vegetaie luxuriant i o atmosfer de calm i bine  gold zanzibar beach house  spa 5 ofer uniti de cazare de lux,1
1229,i totui i-ai pierdut din timpul tu s-mi spui asta vezi c pierzi cu bonus,0
199,faptu ca n am bani sa ma duc la cinema sa vad concertul ma supara atat de tare,0
2413,am plecat spre constanta multumim si pentru cele mai scumpe produseservicii din europa,0
1405,pizzaaa email ursus,1
1623,ce de lumeeee email farmec,1
1130,aprecieri pentru fotoreporterii din bihor i hajd bihar cupe i medalii pentru munca de teren,1
332,la inceput de primavara vreau sa-mi fac un obicei sa-ti ofer in prag de seara un buchet de ghiocei,1
921,nu i zic te plac dar m topesc ca nghea in prezenta ta,1
2323,no power  sper ca enel sa remedieze rapid problema cica a luat foc un transformator,0
850,bun dimineaa  s avei o zi frumoas,1
1750,coronavirus la  virusul a fost luat de pe litoral,0
2840,eu am lenovo ideatab a3000 cu 3g si fusese 700 de lei pret intreg nu am mai vazut dar poate gasesti eu is f multumita,1
2154,mcmicii sunt foarte tari sunt dati deja cu mustar d email in bucureti reftw,1
2298,i-a propus s exileze toate vedetele n jungl la ara la jilava nu-i trimite,0
539,multumim pentru screenshot e de pus in rama,1
594,buna imi plac pozelle multumesc pt tot va iubesc,1
1849,azi la la e  cel mai manelist post tv din,0
2857,ma abtin cu greu sa nu te pleznesc nu vazusem faza dar pare regizata  cine sa regizeze nuuuu,0
2556,la nu se mai gsete nimic pentru halloween n cazul n care aveai de gnd sa ajungei zilele,0
1386,persoana spanzurata in podul casei str visinilor cluj-napoca,0
2299,va bateti joc de noi cat se nesimtit sa fii sa nu gasesti solutii pt pasagerii tai,0
108,cnd mi e foame ma uit la filmulee cu oameni care mnnc i simt c mnnc cu ei,1
2756,concurs  ctig cu windows 8 windows 8 a fost lansat de cteva zile pe plan mondial din aceeai zi cu da,1
44,buna sunt recunoscatoare pt tot pt gaptul ca v am cunoscut e o mare sansa va multumesc apreciez toate gesturile de iubire pe care le ti facut neconditionat stil frumos corect perfect iubesc istoria va iubesc mult,1
1774,a deschis la bacu primul magazin,1
2634,isi mai aminteste cineva de celebrele nokia 3310 si alcatel ot 311 ce nebunie a fost atunci cu ele,1
3122,n transilvania i-a adaptat limbajul pentru cetenii de etnie maghiar io a trimite o urara video dar nu are sens pt c e o campanie pentru prepay eu am abonament apropo de ce ai afiat reclama n contul meu mi se pare aiurea ru,0
3873,are ceva ce am citit doar despre c avea cnd intr n camer toat lumea are un nod n gt de emoie i amuete de ct de smerit e contaminant de jovial,1
2611,aleluia biei de la aer au ajuns i s-au apucat de treab s nu luai montaj inclus de la,0
2886,din pacate unii nici acum dupa atata timp nu stiu ca listeaza si produse ale unor parteneri si fiecare aplica o taxa de livrare,0
1099,nu tiu cum face dar le face faine arat super mie mi-ar fi mila sa muc din ele,1
284,ce porecl i-a pus lui  ne e ruine cumplit de omul sta,0
1822,nu funcioneaz in doar pt sua momentan idem i la,0
2176,rsritul fotografiat deasupra malaeziei dintr-un  bun dimineaa,1
2489,cnd te ceri cu maghiari pe facebook c nu vorbesc romn dar scrii mai prost dect ei,0
207,nici eu i a mai fost o faz cnd reporteria l-a ntrebat pe expert ce poate cumpra un om care nu dispune de milioane de euro tipul a cam dat din umeri deci clar nu este o lume pt muritorul de rnd nu nc cel puin,0
407,da asta e o perspectiva diferit dar interesant,1
1327,de ce trebuie s fiu singura care pretinde c e ok,0
285,v vitai continuu dar o ducei mai bine nasoal asta nu skepticomanilor,0
1947,cea mai buna comedie din ultimul timp pe pro tv,1
305,nu le schimba c de se ntoarce frigul  tu eti vinovat c ai cobit,0
2054,wtf aveam si eu un in cartier in locul lui a aparut un mega image,0
1781,cred c cea mai wtf reclam outdoor,0
1767,managementul proiectelor si proceselor sper sa nu fie boring email palas,0
1150,foarte urt i trist pentru o femeie s vorbeasc n halul sta poate n intimitate cu partenerula se mai accept un astfel de limbaj dar n public i s te mai i lauzi cu asta scrbos,0
1429,pcatul suprem email,1
1004,poi s-i faci si tu astea le-am descoperit de vreo 2 luni,1
1147,meh m ateptam la ceva mai spectaculos,0
579,cu siguran pentru ca echipa din spate este foarte smartpentru ca este un proiect cu potenialpentru ca aduce pe piaa utilitate,1
2714,topete preurile - toate laptopurile dell xps din promoie cu o reducere de 400 de lei topete pre,1
459,pizzeria este locul perfect pentru a savura o pizza delicioas,1
1625,lista mea de produse favorite de pe  la,1
2667,a creat cel mai mare pian digital din lume folosindu-se numai de tabletele surface n timpul liber,1
1662,samsung galaxy s4 lansat cu fast n romnia,1
536,du te acas la tine ca i tarziu,0
254,gen chestiile astea sunt deja scumpe si salariile sunt mai mult decat okay te invit in romania tho unde lucrezi de te caci pe tine o vara intreaga si mai mult de 1374 dolari nu faci si nu-ti da nici cucu bacsis,0
3097,azi am fost de fata cand jigodii germane au deconectat un batran amarat fara dinti in gura de la energia electrica nu isi dau seama ca le vom da foc programul miscari zice clar fara plati la utilitati pe 10 ani fratia noastra,0
2698,s-a deschis locul unde frumusetea are  pe strada bucuresti la parterul blocului spray,1
1963,astazi pedalam alaturi de herastrau bucuresti,1
1987,super reducere la dati cate 2 sa ajunga la toata lumea,1
1240,mereu dup sunt de ce pnm mai deschid chat-ul sta,0
430,sigur se merita sa iti riti viata ca sa aperi interesele unor inbuibati care isi bat joc de popor si care pentru asta iau in fiecare luna pensii si salarii specialeromania din pacate nu mai e a romanilor ci a corporaiilor si a sobolanilor din parlament,0
1368,unde am facut stagiu in 2000 printre colegi atat profesionisti incat cand a lipsit colega specialista pe hong kong si se intamplase ceva acolo cea specialista pe taiwan a urlat ca ea nu se ocupa nu e pregatita sa comparam c,0
309,blestemai sa fii care ai minit i v-ai umflat conturile bancare pe minciunile - pandemiei  i blestemai s fie i cei care nu vor face dreptate in procese cu pandemia si cu furturile pe timpul pandemiei,0
2716,asisteni de vnzri care nu cunosc produsele i nici s foloseasc cautarea pe google lame  email showroom,0
3118,jumtate voi jumtate noi 50  reducere la cumprarea a 2 bilete de tren  pentru zilele de 14 i 24 februarie 2020 pune n vnzare bilete la jumtate de pre pentru ndrgostii sau parteneri de cltorie cu trenul,1
2996,de centenar am mprit zmbete i momente memorabile alturi de auchanromania,1
1851,iubesc cand romanii au zile libere coada cat china email,0
999,tot timpul te ai purtat frumos i ai dat dovad de buntate cu tot cu reacia asta pentru asta i sunt recunosctor m ai fcut sa zmbesc uneori aa cum ai zis i tu c eti recunosctore fata de mine pentru c te am fcut s te simi bine n situatii napa,1
2007,stirile ncep cu vijelie nimicitoare slbu speram cu urgie,0
1509,am vazut ca e la moda donalds roman,1
2916,relaxare total,1
1989,de ce e net superior s te uii la pe un tv vs un laptop,1
132,cea mai eficient diet de slbit topete rapid 20 de kg,1
1019,am o satisfacie dificil de explicat cnd am confirmarea ca nu-s singurul care vneaz proiecte o smbt noaptea,1
1426,iar la munci d email parc,1
2876,cum e posibil ca unei banci sa nu ii functioneze sistemul de plati internationale cu cardul de mai bine de o luna praf  praf,0
913,va sunt recunoscatoare pt tot imi place va iubesc,1
2090,wtf la un atm brd poi retrage numai multiplu de 50 n ce lume trim,0
2623,numai dupa ora 19 pot ajunge intr-un office care este programul la office de ce nu se poate online,0
193,ce dragut multumesc te apreciez te iubesc,1
1627,m ntreb oare cum naiba face profit,0
2962,in aceasta seara am privit apusul prin lentila ochelarilor tesla in cadul unui eveniment unic de lansare la sheraton bucharest hotel,1
1556,ai devenit preferatul meu untold arena,1
2292,v mulumim pentru cele 40k aprecieri ale paginii oficiale de facebook,1
2988,mi facei poprire pe o suma data de o instituie publica in contul dintr-o intitutie privat nu mi place astfel de abordare mi cam pierd ncrederea noroc ca sunt alternative,0
2613,oferim posibilitatea de a achita serviciile cu orice card direct la dvs acasa e bun si brd la ceva,1
2681,i continu planul investiional i face angajri de posturi disponibile n magazinele din toat ara,1
2308,stau ca boul sa vina cineva la ghiseu de peste o jumatate de ora - - - email sector 6,0
1228,aceleai lucruri pe care le poi spune la orice temperatur care nu i mpiedic respiraia iar poluarea cauzat de autoturisme i-o poate  gndit vreodat c noxele sunt responsabile de temperaturile astea anor,0
2782,asta este ultimul tweet de pe unul dintre cele mai bune si uimitoare smartphones din lume nokia lumia 800 thanks,1
1769,noroc cu ca mai baga si filme ok,1
1910,mainile sus pentru parazitii evolution 2012,1
1329,unii oameni sunt ca animalele isi folosesc instinctele ca sa navigheze in viata si in relatia cu se bazeaza pe impulsuri,0
2565,vrea sa devin mai fermecator decat sunt in prezent asa ca mi-a trimis noua gama gerovital h3 men,1
2224,cineva se joac cu inimioarele    bucuresti,1
1884,azi ma distrez cu cateva center,1
3890,parcul libertii s-a umplut de veselie i culoare - expoziii n aer liber,1
2617,de ce nu scrie pe sticlele coca-cola si sa o imparti cu ma-ta ar fi un cadou bun pentru nesuferiti,0
2606,final de  a fost foarte tare ziua asta maine se anunta si mai si evolution 2012,1
1744,am uitat sa mentionez k iar stau pe la cozi  email muncii,0
167,s-l ai pe keseru i s joci cu asta-i culmea prostiei,0
2578,preurile la au luat-o razna ru de tot  cum s coste sta mai mult dect un oled,0
2260,samsung galaxy s5 le aduce utilizatorilor un pachet premium de aplicatii speciale,1
2382,a devenit cea mai valoroas companie auto la burs tie cineva cum se cumpr aciuni,1
537,happy birthday to  deja are 6 luni din care mai bine de 4 la noi dar parc l avem din totdeauna,1
2182,e tipic romanesc tipic film made protv liceenii e de oscar pe langa selfie,0
2143,alta tzeapa stimate client  departamentul nostru tehnic si-a  cont,0
2765,ai o biciclet pliabil ai chef s vii dimineaa cu ea la ntre 8-845 i dau bicla la tv i ie o cafea,1
1782,cum as putea sa folosesc contul camd mi l-ati blocat,0
588,frumoasa priveliste vacanta placuta sa te bucuri de soare de plaja si de apa,1
1469,ne place muzica romaneasca,1
3010,asemenea cursei de sosea in ora ptrackcriterium promovand sportul mobilitatea si decongestionarea oraelor prin folosirea bicicletelor sau a vehiculelor alternative i eco friendly,1
2778,microsoft summit 2013  cel mai important eveniment de tehnologie i business al anului ntre 6 i 7 noiembr,1
2204,destul de mare presiunea de a face o fotografie care sa apara pe de frigidere,0
1563,marea britanie renunta la din nou,0
2770,viata poate fi inteleasa doar privind in urma dar poate fi traita doar privind inainte la igshid52k1xvqo7owl,1
64,contul in limba arab a dat tweetul asta au srit ia ofuscai  putei traduce reaciile  nct la un moment dat am crezut c au npdit romnii acolo,0
195,cnd toat lumea m trateaz prost i nu m nelege m pun n gelozie i tristee nu sunt fericit,0
2067,naravul din fire la au mici f buni facuti de ei ca si cirnatii,1
977,mii de multumiri fomo -istilor pentru pozitiile minunate de short din acest weekend keep up the good work,1
958,ce frumoas ieit prines te srut,1
3859,bucuros c au gsit-o,1
2349,aparent de la primesti si ajutor de la un angajat direct la tine acas,1
1559,because bffs email in cluj-napoca cluj,1
2071,am primit o  bun n-am mai but de ani de zile mulumesc cluj,1
371,pari cam suicidali ce privire de psihopatun fel de nazi-killerfr cercei haila muli anibrncui,0
2730,balsamul de dupa brbierit in flacon mic nu miroase a crem de femeie si este ultra-portabil pe oriunde mergi,1
2279,a investit anul trecut 24 milioane de euro n tehnologie i 2 milioane de euro n,1
270,vaiiii la demisol e orhana pericol i mai mare,0
526,cred ca iti trebuie ochii mei ca sa vezi cat de mult te plac,1
3083,de opt ani  de - mecanic de locomotiv este de serviciu  pe tren  acelai zmbet care te dezarmeaz de fiecare dat   aa am picat  cu soul  srbtoresc mine   drumuri bune,1
